tile_x,tile_y,zoom,inside_polygon
67802,46448,17,0
67803,46408,17,1
67803,46409,17,1
67803,46410,17,1
67803,46411,17,1
67803,46412,17,1
67803,46413,17,1
67803,46414,17,1
67803,46415,17,1
67803,46416,17,1
67803,46417,17,1
67803,46418,17,1
67803,46419,17,1
67803,46420,17,1
67803,46421,17,1
67803,46422,17,1
67803,46423,17,1
67803,46424,17,1
67803,46425,17,1
67803,46426,17,1
67803,46427,17,1
67803,46428,17,1
67803,46429,17,1
67803,46430,17,1
67803,46431,17,1
67803,46432,17,1
67803,46433,17,1
67803,46434,17,1
67803,46435,17,1
67803,46436,17,1
67803,46437,17,1
67803,46438,17,1
67803,46439,17,1
67803,46440,17,1
67803,46441,17,1
67803,46442,17,1
67803,46443,17,1
67803,46444,17,1
67803,46445,17,1
67803,46446,17,1
67803,46447,17,1
67803,46448,17,0
67804,46408,17,1
67804,46409,17,1
67804,46410,17,1
67804,46411,17,1
67804,46412,17,1
67804,46413,17,1
67804,46414,17,1
67804,46415,17,1
67804,46416,17,1
67804,46417,17,1
67804,46418,17,1
67804,46419,17,1
67804,46420,17,1
67804,46421,17,1
67804,46422,17,1
67804,46423,17,1
67804,46424,17,1
67804,46425,17,1
67804,46426,17,1
67804,46427,17,1
67804,46428,17,1
67804,46429,17,1
67804,46430,17,1
67804,46431,17,1
67804,46432,17,1
67804,46433,17,1
67804,46434,17,1
67804,46435,17,1
67804,46436,17,1
67804,46437,17,1
67804,46438,17,1
67804,46439,17,1
67804,46440,17,1
67804,46441,17,1
67804,46442,17,1
67804,46443,17,1
67804,46444,17,1
67804,46445,17,1
67804,46446,17,1
67804,46447,17,1
67804,46448,17,0
67805,46408,17,1
67805,46409,17,1
67805,46410,17,1
67805,46411,17,1
67805,46412,17,1
67805,46413,17,1
67805,46414,17,1
67805,46415,17,1
67805,46416,17,1
67805,46417,17,1
67805,46418,17,1
67805,46419,17,1
67805,46420,17,1
67805,46421,17,1
67805,46422,17,1
67805,46423,17,1
67805,46424,17,1
67805,46425,17,1
67805,46426,17,1
67805,46427,17,1
67805,46428,17,1
67805,46429,17,1
67805,46430,17,1
67805,46431,17,1
67805,46432,17,1
67805,46433,17,1
67805,46434,17,1
67805,46435,17,1
67805,46436,17,1
67805,46437,17,1
67805,46438,17,1
67805,46439,17,1
67805,46440,17,1
67805,46441,17,1
67805,46442,17,1
67805,46443,17,1
67805,46444,17,1
67805,46445,17,1
67805,46446,17,1
67805,46447,17,1
67805,46448,17,0
67806,46408,17,1
67806,46409,17,1
67806,46410,17,1
67806,46411,17,1
67806,46412,17,1
67806,46413,17,1
67806,46414,17,1
67806,46415,17,1
67806,46416,17,1
67806,46417,17,1
67806,46418,17,1
67806,46419,17,1
67806,46420,17,1
67806,46421,17,1
67806,46422,17,1
67806,46423,17,1
67806,46424,17,1
67806,46425,17,1
67806,46426,17,1
67806,46427,17,1
67806,46428,17,1
67806,46429,17,1
67806,46430,17,1
67806,46431,17,1
67806,46432,17,1
67806,46433,17,1
67806,46434,17,1
67806,46435,17,1
67806,46436,17,1
67806,46437,17,1
67806,46438,17,1
67806,46439,17,1
67806,46440,17,1
67806,46441,17,1
67806,46442,17,1
67806,46443,17,1
67806,46444,17,1
67806,46445,17,1
67806,46446,17,1
67806,46447,17,1
67806,46448,17,0
67807,46408,17,1
67807,46409,17,1
67807,46410,17,1
67807,46411,17,1
67807,46412,17,1
67807,46413,17,1
67807,46414,17,1
67807,46415,17,1
67807,46416,17,1
67807,46417,17,1
67807,46418,17,1
67807,46419,17,1
67807,46420,17,1
67807,46421,17,1
67807,46422,17,1
67807,46423,17,1
67807,46424,17,1
67807,46425,17,1
67807,46426,17,1
67807,46427,17,1
67807,46428,17,1
67807,46429,17,1
67807,46430,17,1
67807,46431,17,1
67807,46432,17,1
67807,46433,17,1
67807,46434,17,1
67807,46435,17,1
67807,46436,17,1
67807,46437,17,1
67807,46438,17,1
67807,46439,17,1
67807,46440,17,1
67807,46441,17,1
67807,46442,17,1
67807,46443,17,1
67807,46444,17,1
67807,46445,17,1
67807,46446,17,1
67807,46447,17,1
67807,46448,17,0
67808,46408,17,1
67808,46409,17,1
67808,46410,17,1
67808,46411,17,1
67808,46412,17,1
67808,46413,17,1
67808,46414,17,1
67808,46415,17,1
67808,46416,17,1
67808,46417,17,1
67808,46418,17,1
67808,46419,17,1
67808,46420,17,1
67808,46421,17,1
67808,46422,17,1
67808,46423,17,1
67808,46424,17,1
67808,46425,17,1
67808,46426,17,1
67808,46427,17,1
67808,46428,17,1
67808,46429,17,1
67808,46430,17,1
67808,46431,17,1
67808,46432,17,1
67808,46433,17,1
67808,46434,17,1
67808,46435,17,1
67808,46436,17,1
67808,46437,17,1
67808,46438,17,1
67808,46439,17,1
67808,46440,17,0
67808,46441,17,0
67808,46442,17,0
