tile_x,tile_y,zoom,inside_polygon
67233,46750,17,0
67233,46751,17,0
67233,46752,17,0
67233,46753,17,0
67233,46754,17,0
67233,46755,17,0
67233,46756,17,0
67233,46757,17,0
67233,46758,17,0
67233,46759,17,0
67233,46760,17,0
67233,46761,17,0
67233,46762,17,0
67233,46763,17,0
67233,46764,17,0
67233,46765,17,0
67233,46766,17,0
67233,46767,17,0
67233,46768,17,0
67233,46769,17,0
67233,46770,17,0
67233,46771,17,0
67233,46772,17,0
67233,46773,17,0
67233,46774,17,0
67233,46775,17,0
67233,46776,17,0
67233,46777,17,0
67233,46778,17,0
67233,46779,17,0
67233,46780,17,0
67233,46781,17,0
67233,46782,17,0
67233,46783,17,0
67233,46784,17,0
67233,46785,17,0
67233,46786,17,0
67233,46787,17,0
67233,46788,17,0
67233,46789,17,0
67233,46790,17,0
67233,46791,17,0
67233,46792,17,0
67233,46793,17,0
67233,46794,17,0
67233,46795,17,0
67233,46796,17,0
67233,46797,17,0
67233,46798,17,0
67233,46799,17,0
67233,46800,17,0
67233,46801,17,0
67233,46802,17,0
67233,46803,17,0
67233,46804,17,0
67233,46805,17,0
67233,46806,17,0
67233,46807,17,0
67233,46808,17,0
67233,46809,17,0
67233,46810,17,0
67233,46811,17,0
67233,46812,17,0
67233,46813,17,0
67233,46814,17,0
67233,46815,17,0
67233,46816,17,0
67233,46817,17,0
67233,46818,17,0
67233,46819,17,0
67233,46820,17,0
67233,46821,17,0
67233,46822,17,0
67233,46823,17,0
67233,46824,17,0
67233,46825,17,0
67233,46826,17,0
67234,46735,17,0
67234,46736,17,0
67234,46737,17,0
67234,46738,17,0
67234,46739,17,0
67234,46740,17,0
67234,46741,17,0
67234,46742,17,0
67234,46743,17,0
67234,46744,17,0
67234,46745,17,0
67234,46746,17,0
67234,46747,17,0
67234,46748,17,0
67234,46749,17,0
67234,46750,17,0
67234,46751,17,0
67234,46752,17,0
67234,46753,17,0
67234,46754,17,0
67234,46755,17,0
67234,46756,17,0
67234,46757,17,0
67234,46758,17,0
67234,46759,17,0
67234,46760,17,0
67234,46761,17,0
67234,46762,17,0
67234,46763,17,0
67234,46764,17,0
67234,46765,17,0
67234,46766,17,0
67234,46767,17,0
67234,46768,17,0
67234,46769,17,0
67234,46770,17,0
67234,46771,17,0
67234,46772,17,0
67234,46773,17,0
67234,46774,17,0
67234,46775,17,0
67234,46776,17,0
67234,46777,17,0
67234,46778,17,0
67234,46779,17,0
67234,46780,17,0
67234,46781,17,0
67234,46782,17,0
67234,46783,17,0
67234,46784,17,0
67234,46785,17,0
67234,46786,17,0
67234,46787,17,0
67234,46788,17,0
67234,46789,17,0
67234,46790,17,0
67234,46791,17,0
67234,46792,17,0
67234,46793,17,0
67234,46794,17,0
67234,46795,17,0
67234,46796,17,0
67234,46797,17,0
67234,46798,17,0
67234,46799,17,0
67234,46800,17,0
67234,46801,17,0
67234,46802,17,0
67234,46803,17,0
67234,46804,17,0
67234,46805,17,0
67234,46806,17,0
67234,46807,17,0
67234,46808,17,0
67234,46809,17,0
67234,46810,17,0
67234,46811,17,0
67234,46812,17,0
67234,46813,17,0
67234,46814,17,0
67234,46815,17,0
67234,46816,17,0
67234,46817,17,0
67234,46818,17,0
67234,46819,17,0
67234,46820,17,0
67234,46821,17,0
67234,46822,17,0
67234,46823,17,0
67234,46824,17,0
67234,46825,17,0
67234,46826,17,0
67235,46735,17,0
67235,46736,17,0
67235,46737,17,0
67235,46738,17,0
67235,46739,17,0
67235,46740,17,0
67235,46741,17,0
67235,46742,17,0
67235,46743,17,0
67235,46744,17,0
67235,46745,17,0
67235,46746,17,0
67235,46747,17,0
67235,46748,17,0
67235,46749,17,0
67235,46750,17,0
67235,46751,17,0
67235,46752,17,0
67235,46753,17,0
67235,46754,17,0
67235,46755,17,0
67235,46756,17,0
67235,46757,17,0
67235,46758,17,0
67235,46759,17,0
67235,46760,17,0
67235,46761,17,0
67235,46762,17,0
67235,46763,17,0
67235,46764,17,0
67235,46765,17,0
67235,46766,17,0
67235,46767,17,0
67235,46768,17,0
67235,46769,17,0
67235,46770,17,0
67235,46771,17,0
67235,46772,17,0
67235,46773,17,0
67235,46774,17,0
67235,46775,17,0
67235,46776,17,0
67235,46777,17,0
67235,46778,17,0
67235,46779,17,0
67235,46780,17,0
67235,46781,17,0
67235,46782,17,0
67235,46783,17,0
67235,46784,17,0
67235,46785,17,0
67235,46786,17,0
67235,46787,17,0
67235,46788,17,0
67235,46789,17,0
67235,46790,17,0
67235,46791,17,0
67235,46792,17,0
67235,46793,17,0
67235,46794,17,0
67235,46795,17,0
67235,46796,17,0
67235,46797,17,0
67235,46798,17,0
67235,46799,17,0
67235,46800,17,0
67235,46801,17,0
67235,46802,17,0
67235,46803,17,0
67235,46804,17,0
67235,46805,17,0
67235,46806,17,0
67235,46807,17,0
67235,46808,17,0
67235,46809,17,0
67235,46810,17,0
67235,46811,17,0
67235,46812,17,0
67235,46813,17,0
67235,46814,17,0
67235,46815,17,0
67235,46816,17,0
67235,46817,17,0
67235,46818,17,0
67235,46819,17,0
67235,46820,17,0
67235,46821,17,0
67235,46822,17,0
67235,46823,17,0
67235,46824,17,0
67235,46825,17,0
67235,46826,17,0
67236,46735,17,0
67236,46736,17,0
67236,46737,17,0
67236,46738,17,0
67236,46739,17,0
67236,46740,17,0
67236,46741,17,0
67236,46742,17,0
67236,46743,17,0
67236,46744,17,0
67236,46745,17,0
67236,46746,17,0
67236,46747,17,0
67236,46748,17,0
67236,46749,17,0
67236,46750,17,0
67236,46751,17,0
67236,46752,17,0
67236,46753,17,0
67236,46754,17,0
67236,46755,17,0
67236,46756,17,0
67236,46757,17,0
67236,46758,17,0
67236,46759,17,0
67236,46760,17,0
67236,46761,17,0
